Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0063498	812	271	263	377	100	136	409	424	375	192	140	167	284.34	403	166	0.418	-1.259	-7.112	1.14702940938278e-12	1.13517677215249e-10	0.0087	0.0239	0.0182	0.0182	TRUE	0.2335
FBgn0033782	485	155	181	145	59	90	244	242	258	74	83	110	168.53	248	89	0.354	-1.499	-7.064	1.6148030647498e-12	1.53011179763048e-10	0.0106	0.0315	0.0245	0.0245	TRUE	0.3993
FBgn0043841	38255	11103	13900	21948	7743	9576	19268	17352	19806	11192	10830	11737	15030.76	18809	11253	0.598	-0.741	-7.031	2.04513923409853e-12	1.89750574563704e-10	0.0031	0.0131	0.0079	0.0079	TRUE	0.0559
FBgn0027596	1934	744	699	981	423	422	974	1163	996	500	592	517	790.32	1044	536	0.513	-0.963	-6.886	5.74407022608821e-12	5.06558747562056e-10	0.0069	0.0168	0.0126	0.0126	TRUE	0.1139
FBgn0029801	4096	1221	1193	1958	735	900	2063	1908	1700	998	1028	1103	1466.78	1890	1043	0.551	-0.861	-6.865	6.64300888251241e-12	5.80090981534687e-10	0.0056	0.015	0.0105	0.0105	TRUE	0.0932
FBgn0039640	226	73	82	64	24	22	114	114	117	33	34	27	72.99	115	31	0.272	-1.879	-6.857	7.03745506515062e-12	6.08569051119384e-10	0	0.056	0.0338	0.0338	TRUE	0.0696
FBgn0036896	1771	557	527	908	295	346	892	870	751	463	413	424	635.52	838	433	0.518	-0.949	-6.844	7.67523667380964e-12	6.51079362415452e-10	0.0049	0.0178	0.012	0.012	TRUE	0.0948
FBgn0033504	5240	1914	1758	2958	1103	1315	2639	2991	2505	1508	1543	1612	2133.04	2712	1554	0.573	-0.803	-6.819	9.16325446784874e-12	7.69972712689893e-10	0.0041	0.0143	0.0094	0.0094	TRUE	0.0962
FBgn0026376	4377	1257	1096	2000	589	687	2205	1964	1562	1020	824	842	1402.73	1910	895	0.469	-1.092	-6.782	1.18399681775134e-11	9.76468486639928e-10	0.0205	0.0151	0.0178	0.0178	TRUE	0.2081
FBgn0031805	7503	2761	2970	3408	1613	1908	3779	4315	4232	1738	2256	2339	3109.72	4109	2111	0.513	-0.962	-6.737	1.61708698243457e-11	1.32141227087566e-09	0.0138	0.0139	0.0143	0.0143	TRUE	0.2969
FBgn0036373	10187	3949	3662	3750	2046	2277	5131	6172	5218	1912	2862	2791	4014.19	5507	2522	0.457	-1.128	-6.731	1.68123176389015e-11	1.36133921099723e-09	0.0271	0.0136	0.0199	0.0199	TRUE	0.5517
FBgn0261560	5324	1278	1600	2285	834	1054	2682	1997	2280	1165	1166	1292	1763.69	2320	1208	0.52	-0.944	-6.71	1.94523500730638e-11	1.54698287589982e-09	0.0119	0.0146	0.0136	0.0136	TRUE	0.1784
FBgn0033426	977	287	355	464	157	212	492	449	506	237	220	260	360.41	482	239	0.495	-1.016	-6.684	2.32310997246836e-11	1.83114517918369e-09	5e-04	0.0216	0.0134	0.0134	TRUE	0.0585
FBgn0004369	2167	777	733	1266	437	508	1091	1214	1044	646	611	623	871.6	1116	627	0.562	-0.831	-6.672	2.53112793928111e-11	1.97761022413832e-09	0.0022	0.0165	0.0098	0.0098	TRUE	0.0661
FBgn0037646	161	32	47	15	5	10	81	50	67	8	7	12	37.49	66	9	0.131	-2.929	-6.659	2.76312240620075e-11	2.1216492475888e-09	0	0.0968	0.0772	0.0772	TRUE	0.1075
FBgn0000567	676	262	232	338	108	108	340	409	331	172	151	132	256.05	360	152	0.427	-1.229	-6.655	2.84149690375636e-11	2.16318059160324e-09	0.0111	0.0251	0.0197	0.0197	TRUE	0.1776
FBgn0002868	393	73	91	86	21	27	198	114	130	44	29	33	91.34	147	35	0.243	-2.039	-6.568	5.11417690929647e-11	3.82789695219358e-09	0.0601	0.0473	0.052	0.052	TRUE	0.8992
FBgn0040752	12944	5164	4092	6729	2740	2872	6519	8070	5831	3431	3832	3520	5200.71	6807	3594	0.528	-0.921	-6.5	8.05082934506429e-11	5.97572808137397e-09	0.0156	0.0135	0.0142	0.0142	TRUE	0.3195
FBgn0030237	5807	1538	2033	3170	915	1224	2925	2404	2897	1617	1280	1500	2103.62	2742	1466	0.535	-0.902	-6.476	9.39387934622984e-11	6.91498209395613e-09	0.0117	0.0143	0.0134	0.0134	TRUE	0.1452
FBgn0051431	5275	1756	1976	3452	1151	1422	2657	2744	2816	1760	1610	1743	2221.63	2739	1704	0.623	-0.683	-6.446	1.15171355253401e-10	8.40845296100035e-09	9e-04	0.0143	0.0076	0.0076	TRUE	0.0276
FBgn0015371	1012	349	295	487	180	180	510	545	420	248	252	221	366.03	492	240	0.489	-1.033	-6.303	2.9225441239012e-10	2.01791476834015e-08	0.0081	0.0214	0.0161	0.0161	TRUE	0.1752
FBgn0053516	1880	602	552	963	361	405	947	941	787	491	505	496	694.44	892	497	0.557	-0.845	-6.256	3.96093890778124e-10	2.65263780839154e-08	0.0043	0.0174	0.0115	0.0115	TRUE	0.1216
FBgn0262579	13804	4565	4413	8543	3129	3489	6953	7134	6288	4356	4376	4276	5564.01	6792	4336	0.638	-0.647	-6.252	4.06071479720651e-10	2.69916318647152e-08	0.0019	0.0134	0.0075	0.0075	TRUE	0.0509
FBgn0034638	3781	1358	1668	2114	822	1068	1904	2122	2377	1078	1150	1309	1656.68	2134	1179	0.552	-0.856	-6.243	4.28742802242959e-10	2.82874973302076e-08	0.0102	0.0147	0.0129	0.0129	TRUE	0.1193
FBgn0036732	6052	2086	2079	3795	1403	1646	3048	3260	2962	1935	1962	2017	2530.92	3090	1971	0.638	-0.648	-6.224	4.85303007039817e-10	3.15517801730193e-08	8e-04	0.0141	0.0074	0.0074	TRUE	0.0273
FBgn0039809	1476	453	568	874	241	319	743	708	809	446	337	391	572.41	753	391	0.522	-0.937	-6.15	7.76788142432621e-10	4.87243097510377e-08	0.0091	0.0183	0.0147	0.0147	TRUE	0.1863
FBgn0004893	1127	425	410	633	233	281	568	664	584	323	326	344	468.19	605	331	0.548	-0.868	-6.125	9.05764096474862e-10	5.64170685825286e-08	0.0026	0.0196	0.012	0.012	TRUE	0.0805
FBgn0035344	213	78	74	59	30	27	107	122	105	30	42	33	73.29	111	35	0.309	-1.696	-6.08	1.20294276505427e-09	7.44070222801276e-08	0	0.0558	0.0369	0.0369	TRUE	0.173
FBgn0035147	39912	16882	20966	17919	9336	10829	20102	26383	29874	9138	13058	13273	18638.04	25453	11823	0.464	-1.106	-6.076	1.23314916929192e-09	7.57493769026425e-08	0.0382	0.013	0.0238	0.0238	TRUE	0.271
FBgn0045852	5575	1761	1751	3030	1275	1296	2808	2752	2495	1545	1783	1588	2161.98	2685	1639	0.609	-0.715	-6.062	1.34723642504286e-09	8.16315295092296e-08	0.0042	0.0143	0.0095	0.0095	TRUE	0.0701
FBgn0261808	1070	312	371	569	183	241	539	488	529	290	256	295	399.44	519	280	0.542	-0.885	-6.056	1.39599460177041e-09	8.34504960937517e-08	0.0011	0.0207	0.0125	0.0125	TRUE	0.0578
FBgn0039714	5090	1864	2171	3380	1267	1427	2564	2913	3093	1724	1772	1749	2302.48	2857	1748	0.613	-0.707	-6.026	1.67793418191876e-09	9.96357317223358e-08	0.0045	0.0142	0.0094	0.0094	TRUE	0.1009
FBgn0043364	4460	906	977	1689	412	514	2246	1416	1392	861	576	630	1186.98	1685	689	0.409	-1.288	-6.019	1.76022962188883e-09	1.03830233391813e-07	0.0643	0.0155	0.0319	0.0319	TRUE	1.0421
FBgn0085376	886	328	294	497	163	186	446	513	419	253	228	228	347.86	459	236	0.518	-0.949	-5.998	1.9967179368815e-09	1.15485497816906e-07	0.0044	0.0219	0.0147	0.0147	TRUE	0.1087
FBgn0036181	546	185	186	271	100	102	275	289	265	138	140	125	205.37	276	134	0.487	-1.037	-5.946	2.74884164234252e-09	1.56948285309903e-07	0	0.0282	0.0162	0.0162	TRUE	0.0337
FBgn0037635	487	162	186	248	80	101	245	253	265	126	112	124	187.61	254	121	0.478	-1.065	-5.907	3.48482563267865e-09	1.97702814715088e-07	0	0.0296	0.0171	0.0171	TRUE	0.0349
FBgn0051038	1618	693	636	799	383	404	815	1083	906	407	536	495	707.08	935	479	0.512	-0.966	-5.847	5.00273391718388e-09	2.80247490568282e-07	0.0176	0.0173	0.018	0.018	TRUE	0.225
FBgn0052681	413	136	159	203	69	79	208	213	227	104	97	97	157.33	216	99	0.462	-1.114	-5.821	5.84982701023243e-09	3.21632155432965e-07	0	0.0329	0.0188	0.0188	TRUE	0.021
FBgn0029766	48013	16585	18439	24519	10896	13816	24183	25919	26274	12503	15239	16934	20175.36	25459	14892	0.585	-0.774	-5.794	6.86603976530456e-09	3.75189056377716e-07	0.0122	0.013	0.0128	0.0128	TRUE	0.2419
FBgn0259699	582	198	200	262	120	110	293	309	285	134	168	135	220.64	296	146	0.488	-1.035	-5.783	7.32052390669094e-09	3.92794617089736e-07	0.0014	0.0271	0.0177	0.0177	TRUE	0.1645
FBgn0026721	8764	3239	4056	4820	2218	2448	4414	5062	5779	2458	3102	3000	3969.33	5085	2853	0.561	-0.834	-5.74	9.47975799109228e-09	5.02596454920589e-07	0.016	0.0136	0.0149	0.0149	TRUE	0.1347
FBgn0029092	20144	6003	7029	13530	4611	5438	10146	9382	10016	6899	6449	6665	8259.47	9848	6671	0.677	-0.562	-5.696	1.22738832855851e-08	6.43079284851216e-07	0.0012	0.0132	0.0069	0.0069	TRUE	0.0208
FBgn0022160	3028	1336	1372	1347	718	827	1525	2088	1955	687	1004	1014	1378.79	1856	902	0.485	-1.044	-5.692	1.25620853571314e-08	6.50526129511449e-07	0.036	0.0151	0.0234	0.0234	TRUE	0.5403
FBgn0259714	359	111	120	164	52	57	181	173	171	84	73	70	125.25	175	76	0.435	-1.202	-5.646	1.64378776305828e-08	8.36641006032005e-07	0	0.038	0.023	0.023	TRUE	0.1138
FBgn0031547	490	176	260	285	80	98	247	275	370	145	112	120	211.61	297	126	0.429	-1.22	-5.6	2.14170868207464e-08	1.08387495632039e-06	0.0291	0.0277	0.0283	0.0283	TRUE	0.5023
FBgn0038381	427	152	191	223	80	95	215	238	272	114	112	116	177.8	242	114	0.475	-1.075	-5.583	2.36830327678147e-08	1.19177837775664e-06	0	0.0305	0.02	0.02	TRUE	0.1315
FBgn0034476	429	159	151	223	75	84	216	248	215	114	105	103	166.88	226	107	0.477	-1.067	-5.572	2.51537454487991e-08	1.25867646467671e-06	0	0.0317	0.0193	0.0193	TRUE	0.0695
FBgn0037683	3255	1078	1581	1857	686	919	1639	1685	2253	947	959	1126	1434.95	1859	1011	0.544	-0.878	-5.567	2.59691498878848e-08	1.2850401002855e-06	0.0207	0.015	0.0171	0.0171	TRUE	0.4108
FBgn0263041	221	78	119	92	33	39	111	122	170	47	46	48	90.61	134	47	0.353	-1.503	-5.567	2.59216888172403e-08	1.2850401002855e-06	0.0226	0.0476	0.0378	0.0378	TRUE	0.5048
FBgn0020257	2647	902	871	1737	575	647	1333	1410	1241	886	804	793	1077.82	1328	828	0.625	-0.679	-5.555	2.76849174895449e-08	1.36237326010705e-06	0.0029	0.0158	0.0097	0.0097	TRUE	0.0481
FBgn0038237	134	37	24	20	5	6	67	58	34	10	7	7	30.68	53	8	0.158	-2.661	-5.554	2.79421937219298e-08	1.36747867846829e-06	0	0.1155	0.0989	0.0989	TRUE	0.2329
FBgn0031374	4401	1773	1584	2758	1106	1157	2217	2771	2257	1406	1547	1418	1935.99	2415	1457	0.604	-0.728	-5.549	2.87450253391236e-08	1.39533802972754e-06	0.0088	0.0145	0.0118	0.0118	TRUE	0.1985
FBgn0013811	791	335	340	401	181	208	398	524	484	204	253	255	353.16	469	237	0.506	-0.983	-5.545	2.93421735502344e-08	1.41270670168615e-06	0.0159	0.0218	0.0193	0.0193	TRUE	0.2215
FBgn0003525	3880	1008	1064	2004	691	817	1954	1575	1516	1022	966	1001	1339.23	1682	996	0.591	-0.758	-5.523	3.336484717994e-08	1.58920157129265e-06	0.0092	0.0152	0.0127	0.0127	TRUE	0.2502
FBgn0086365	8424	2829	3044	5614	2209	2400	4243	4421	4337	2863	3090	2942	3649.25	4334	2965	0.684	-0.548	-5.508	3.62583000284842e-08	1.70173177378201e-06	7e-04	0.0137	0.0068	0.0068	TRUE	0.0163
FBgn0010225	29953	9567	11450	21284	7671	8446	15086	14951	16315	10854	10729	10352	13047.89	15451	10645	0.689	-0.537	-5.495	3.90561776284172e-08	1.81184049029329e-06	0.0014	0.0131	0.0068	0.0068	TRUE	0.0292
FBgn0267252	352	88	92	124	33	48	177	138	131	63	46	59	102.35	149	56	0.379	-1.401	-5.495	3.90042147717862e-08	1.81184049029329e-06	0.0193	0.0436	0.0344	0.0344	TRUE	0.35
FBgn0032029	917	254	309	399	167	213	462	397	440	203	234	261	332.87	433	233	0.532	-0.91	-5.481	4.23703117041714e-08	1.93534546845669e-06	0.008	0.0223	0.0164	0.0164	TRUE	0.1605
FBgn0032638	327	104	114	155	46	41	165	163	162	79	64	50	113.88	163	64	0.403	-1.311	-5.458	4.82814301855589e-08	2.19409540134068e-06	0.0111	0.0405	0.0306	0.0306	TRUE	0.4615
FBgn0039098	744	212	276	394	137	170	375	331	393	201	192	208	283.37	366	200	0.546	-0.873	-5.432	5.56976726114138e-08	2.51826989822266e-06	0	0.024	0.0146	0.0146	TRUE	0.0708
FBgn0037912	2109	773	904	1434	517	608	1062	1208	1288	731	723	745	959.66	1186	733	0.62	-0.69	-5.398	6.73226210124576e-08	3.01327932340683e-06	0.0046	0.0161	0.0106	0.0106	TRUE	0.107
FBgn0038865	594	212	268	315	121	155	299	331	382	161	169	190	255.37	337	173	0.514	-0.961	-5.378	7.52700930584896e-08	3.33547621329337e-06	0.0089	0.0252	0.0184	0.0184	TRUE	0.1477
FBgn0031258	473	133	111	194	46	52	238	208	158	99	64	64	138.54	201	76	0.381	-1.391	-5.33	9.81090364121989e-08	4.24202518118182e-06	0.0472	0.0356	0.0398	0.0398	TRUE	0.3971
FBgn0000079	763	395	389	263	150	217	384	617	554	134	210	266	360.96	518	203	0.39	-1.358	-5.322	1.0259809005945e-07	4.41469173023923e-06	0.083	0.0216	0.0433	0.0433	TRUE	0.7571
FBgn0052412	2620	834	1017	1739	647	715	1320	1303	1449	887	905	876	1123.36	1357	889	0.655	-0.609	-5.305	1.12977919528693e-07	4.76916743716621e-06	9e-04	0.0156	0.0085	0.0085	TRUE	0.0407
FBgn0264693	10963	3895	3467	7213	2572	2943	5522	6087	4940	3678	3597	3607	4571.94	5516	3627	0.658	-0.604	-5.206	1.93283945059115e-07	8.00743703151025e-06	0.0051	0.0135	0.0095	0.0095	TRUE	0.1005
FBgn0027348	501	192	220	271	100	134	252	300	313	138	140	164	218.03	288	147	0.512	-0.965	-5.199	2.00231604876353e-07	8.21872306282801e-06	0.0084	0.0273	0.0194	0.0194	TRUE	0.159
FBgn0028514	1690	449	442	877	275	269	851	702	630	447	385	330	557.38	728	387	0.533	-0.909	-5.198	2.01348073868574e-07	8.2266389630614e-06	0.0206	0.0185	0.0199	0.0199	TRUE	0.276
FBgn0030452	1975	636	783	1268	498	525	995	994	1116	647	697	643	848.5	1035	662	0.64	-0.644	-5.194	2.0606847014064e-07	8.38105873763782e-06	0.0019	0.0166	0.0098	0.0098	TRUE	0.0541
FBgn0032036	16365	5920	6401	11913	4467	5067	8242	9252	9121	6075	6248	6211	7524.7	8872	6178	0.697	-0.522	-5.122	3.02387728506924e-07	1.19175553000494e-05	0.0018	0.0133	0.0073	0.0073	TRUE	0.0476
FBgn0024250	1054	346	294	590	191	214	531	541	419	301	267	262	386.8	497	277	0.558	-0.841	-5.11	3.21514897364979e-07	1.26155647173122e-05	0.0102	0.021	0.0165	0.0165	TRUE	0.207
FBgn0267824	2685	910	928	1778	682	733	1352	1422	1322	907	954	898	1142.63	1365	920	0.673	-0.571	-5.083	3.71720876714092e-07	1.44581565453817e-05	0	0.0156	0.0081	0.0081	TRUE	0.0149
FBgn0039886	2156	655	789	1450	451	576	1086	1024	1124	739	631	706	885	1078	692	0.644	-0.636	-5.033	4.82772017932083e-07	1.86149366394851e-05	0.0026	0.0164	0.0102	0.0102	TRUE	0.0676
FBgn0028990	3136	1062	1334	1581	753	920	1579	1660	1901	806	1053	1128	1354.5	1713	996	0.58	-0.786	-5.011	5.41828349078647e-07	2.07127257735773e-05	0.0178	0.0152	0.0169	0.0169	TRUE	0.3477
FBgn0035232	4109	1384	1486	2679	1051	1249	2070	2163	2117	1366	1470	1531	1786.14	2117	1456	0.687	-0.541	-4.953	7.32648222357837e-07	2.78875970792361e-05	0.0015	0.0146	0.008	0.008	TRUE	0.0369
FBgn0030529	25262	6903	7424	15682	5158	6154	12724	10788	10578	7997	7214	7543	9474	11363	7585	0.667	-0.583	-4.944	7.66520903077744e-07	2.90527731221849e-05	0.0066	0.0132	0.0099	0.0099	TRUE	0.1349
FBgn0013272	31993	9829	10717	22857	8027	8967	16114	15361	15271	11656	11227	10991	13436.41	15582	11291	0.725	-0.465	-4.902	9.48343655189129e-07	3.56409153450193e-05	8e-04	0.0131	0.0064	0.0064	TRUE	0.011
FBgn0031913	1995	712	947	1335	513	586	1005	1113	1349	681	717	718	930.57	1156	705	0.611	-0.71	-4.884	1.0398605956392e-06	3.85918263556599e-05	0.0104	0.0162	0.014	0.014	TRUE	0.2557
FBgn0260429	343	84	64	112	30	28	173	131	91	57	42	34	88.1	132	44	0.341	-1.553	-4.873	1.09713198670808e-06	4.05483593593729e-05	0.0747	0.0486	0.0579	0.0579	TRUE	0.0928
FBgn0031548	127	44	50	43	10	21	64	69	71	22	14	26	44.27	68	21	0.308	-1.699	-4.858	1.18296198747105e-06	4.35398447206805e-05	0	0.084	0.0566	0.0566	TRUE	0.2702
FBgn0010382	2680	1016	929	1740	703	734	1350	1588	1324	887	983	900	1171.93	1421	923	0.65	-0.621	-4.829	1.37453598984013e-06	4.99713961694123e-05	0.0055	0.0155	0.011	0.011	TRUE	0.1236
FBgn0051523	12636	3373	3449	7642	2166	2312	6364	5271	4914	3897	3029	2834	4385.05	5516	3253	0.59	-0.761	-4.829	1.37065844869329e-06	4.99713961694123e-05	0.0241	0.0136	0.0176	0.0176	TRUE	0.3682
FBgn0039101	641	211	234	377	125	169	323	330	333	192	175	207	260.04	329	191	0.584	-0.777	-4.809	1.51408323344508e-06	5.45989447785236e-05	0	0.025	0.0145	0.0145	TRUE	0.0506
FBgn0027580	2647	1211	1174	1433	698	831	1333	1893	1673	731	976	1019	1270.69	1633	909	0.556	-0.847	-4.805	1.54676854224201e-06	5.5552691152216e-05	0.0282	0.0153	0.0215	0.0215	TRUE	0.2438
FBgn0037223	89	22	22	12	4	7	45	34	31	6	6	9	21.81	37	7	0.179	-2.484	-4.802	1.56822536364832e-06	5.60971217430346e-05	0	0.1572	0.1069	0.1069	TRUE	0.3638
FBgn0261545	4014	1429	1314	2900	883	1005	2022	2233	1872	1479	1235	1232	1678.82	2042	1315	0.645	-0.632	-4.752	2.01125797798856e-06	7.02520580782123e-05	0.0088	0.0147	0.0121	0.0121	TRUE	0.1477
FBgn0033359	1013	338	302	440	214	248	510	528	430	224	299	304	382.74	489	276	0.558	-0.841	-4.742	2.11613159381808e-06	7.30557523493708e-05	0.0175	0.0211	0.0196	0.0196	TRUE	0.3452
FBgn0034400	13333	4693	4396	8995	3481	3883	6715	7334	6264	4587	4869	4759	5754.73	6771	4738	0.7	-0.515	-4.743	2.1037499237899e-06	7.30557523493708e-05	0.0033	0.0134	0.0083	0.0083	TRUE	0.0638
FBgn0030349	3923	1462	1486	2681	1090	1188	1976	2285	2117	1367	1525	1456	1787.65	2126	1449	0.682	-0.553	-4.714	2.42729851615603e-06	8.31536457053914e-05	0.0037	0.0146	0.0093	0.0093	TRUE	0.0512
FBgn0044047	1568	387	412	846	239	276	790	605	587	431	334	338	514.26	661	368	0.558	-0.842	-4.714	2.426119989514e-06	8.31536457053914e-05	0.0224	0.019	0.0208	0.0208	TRUE	0.3649
FBgn0013576	6089	2015	1999	4247	1567	1688	3067	3149	2848	2166	2192	2069	2581.76	3021	2142	0.709	-0.496	-4.709	2.48884598106141e-06	8.49354450318543e-05	0.0012	0.0141	0.0076	0.0076	TRUE	0.0298
FBgn0010591	3426	1221	1424	2118	929	1061	1726	1908	2029	1080	1299	1300	1557.11	1888	1226	0.649	-0.623	-4.705	2.54331388925671e-06	8.64629649298073e-05	0.0085	0.0149	0.0119	0.0119	TRUE	0.1376
FBgn0040398	8594	3113	4033	4730	2235	2733	4329	4865	5747	2412	3126	3350	3971.31	4980	2963	0.595	-0.75	-4.688	2.75489585574554e-06	9.29464294966877e-05	0.0236	0.0136	0.0181	0.0181	TRUE	0.3263
FBgn0030326	295	104	163	157	66	55	149	163	232	80	92	67	130.53	181	80	0.444	-1.173	-4.687	2.77612975250445e-06	9.33093875681402e-05	0.0335	0.037	0.0357	0.0357	TRUE	0.617
FBgn0027091	2455	905	980	1573	676	745	1236	1414	1396	802	945	913	1118	1349	887	0.657	-0.606	-4.683	2.82836406722969e-06	9.43529541079209e-05	0.0059	0.0157	0.0111	0.0111	TRUE	0.089
FBgn0265194	3505	1262	1258	2374	955	1035	1765	1972	1793	1211	1336	1269	1557.5	1843	1272	0.69	-0.536	-4.674	2.95899997634426e-06	9.83425850346951e-05	0.0024	0.0149	0.0088	0.0088	TRUE	0.0441
FBgn0035020	885	230	252	474	155	175	446	359	359	242	217	214	306.21	388	224	0.577	-0.794	-4.673	2.9743828975149e-06	9.84863511827703e-05	0.0092	0.0231	0.0171	0.0171	TRUE	0.2153
FBgn0034694	955	300	387	631	212	255	481	469	551	322	297	313	405.35	500	311	0.622	-0.684	-4.664	3.09451510349499e-06	0.000102084614914185	0.0022	0.0206	0.0127	0.0127	TRUE	0.0868
FBgn0052311	3555	1294	1090	2142	898	856	1791	2022	1553	1092	1256	1049	1460.57	1789	1132	0.633	-0.66	-4.654	3.250120129499e-06	0.000106822213997961	0.0122	0.015	0.0137	0.0137	TRUE	0.1234
FBgn0002778	2413	857	922	1807	615	711	1215	1339	1314	921	860	871	1086.92	1289	884	0.688	-0.54	-4.64	3.48138115837663e-06	0.000114002433741399	0.0016	0.0157	0.0087	0.0087	TRUE	0.0324
FBgn0000256	5316	1771	1683	3260	1323	1523	2677	2768	2398	1662	1850	1867	2203.81	2614	1793	0.685	-0.546	-4.639	3.50282040895827e-06	0.000114284327408759	0.004	0.0143	0.0095	0.0095	TRUE	0.0623
FBgn0028939	50	21	34	11	3	6	25	33	48	6	4	7	20.6	35	6	0.164	-2.605	-4.637	3.53132362013865e-06	0.000114793793739325	0	0.1656	0.1286	0.1286	TRUE	0.187
FBgn0266452	1472	454	538	928	379	363	741	710	767	473	530	445	610.96	739	483	0.652	-0.617	-4.614	3.95346358943102e-06	0.000127124549426217	0.0013	0.018	0.0111	0.0111	TRUE	0.0778
FBgn0025836	223	62	74	90	35	36	112	97	105	46	49	44	75.6	105	46	0.438	-1.19	-4.595	4.331561242561e-06	0.000137299701023099	0	0.0545	0.0325	0.0325	TRUE	0.0475
FBgn0011274	2192	550	601	1230	411	424	1104	860	856	627	575	520	756.95	940	574	0.61	-0.714	-4.582	4.60814255712521e-06	0.000145548672894731	0.0137	0.017	0.016	0.016	TRUE	0.2914
FBgn0032775	5848	2467	2730	4047	1727	1886	2945	3855	3890	2064	2415	2312	2913.61	3563	2264	0.635	-0.654	-4.555	5.23471913642631e-06	0.000163598748589997	0.0139	0.0139	0.0145	0.0145	TRUE	0.2853
FBgn0035001	19273	6351	6297	13283	5171	5500	9707	9925	8973	6774	7232	6741	8225.37	9535	6916	0.725	-0.464	-4.549	5.37773960019871e-06	0.000167480862304091	0.002	0.0132	0.0073	0.0073	TRUE	0.0323
FBgn0033188	2847	1122	1141	2049	778	909	1434	1753	1626	1045	1088	1114	1343.39	1604	1082	0.676	-0.566	-4.521	6.16877268222633e-06	0.000188168692741746	0.0053	0.0152	0.0105	0.0105	TRUE	0.1092
FBgn0262870	97	34	45	35	13	11	49	53	64	18	18	13	35.94	55	16	0.303	-1.722	-4.521	6.16040471976186e-06	0.000188168692741746	0	0.1004	0.0654	0.0654	TRUE	0.1405
FBgn0262103	3463	1311	1157	2264	886	1020	1744	2049	1649	1154	1239	1250	1514.26	1814	1214	0.67	-0.579	-4.519	6.21907168917601e-06	0.000189055534250822	0.0065	0.0149	0.0111	0.0111	TRUE	0.1504
FBgn0010223	188	52	56	67	26	29	95	81	80	34	36	36	60.3	85	35	0.409	-1.288	-4.465	8.02532565334556e-06	0.000240678705704879	0	0.065	0.0397	0.0397	TRUE	0.1141
FBgn0015600	2796	921	951	1926	750	748	1408	1439	1355	982	1049	917	1191.77	1401	983	0.701	-0.512	-4.402	1.07340021284192e-05	0.000316581976681555	0.001	0.0155	0.0088	0.0088	TRUE	0.0388
FBgn0038877	2729	710	866	1752	477	628	1375	1110	1234	893	667	770	1008.06	1240	777	0.628	-0.672	-4.399	1.08900956889406e-05	0.000320125684163016	0.0148	0.016	0.0157	0.0157	TRUE	0.2143
FBgn0028563	2118	817	888	1501	597	673	1067	1277	1265	765	835	825	1005.7	1203	808	0.673	-0.572	-4.382	1.17529845665927e-05	0.000344289098809792	0.0058	0.016	0.0112	0.0112	TRUE	0.1251
FBgn0259749	3043	1100	1275	1688	813	966	1533	1719	1817	861	1137	1184	1375.06	1690	1061	0.627	-0.674	-4.381	1.17893988028502e-05	0.000344289098809792	0.0161	0.0151	0.0162	0.0162	TRUE	0.3408
FBgn0050069	9629	2281	1729	4513	1158	1149	4850	3565	2464	2301	1620	1408	2701.25	3626	1776	0.49	-1.029	-4.379	1.1905589127856e-05	0.00034654602079024	0.0881	0.014	0.0393	0.0393	TRUE	0.1265
FBgn0001297	26555	9217	8603	17994	7097	7889	13375	14404	12258	9176	9926	9669	11468.17	13346	9590	0.719	-0.477	-4.377	1.20099330201572e-05	0.000348444538796547	0.0039	0.0131	0.0085	0.0085	TRUE	0.0618
FBgn0263257	280	76	83	125	47	39	141	119	118	64	66	48	92.56	126	59	0.468	-1.096	-4.373	1.22598040532535e-05	0.00035453920357899	0.0074	0.0469	0.0326	0.0326	TRUE	0.2031
FBgn0020493	784	232	256	472	168	193	395	363	365	241	235	237	305.74	374	238	0.633	-0.659	-4.372	1.23070481367496e-05	0.000354753649689413	0	0.0231	0.0128	0.0128	TRUE	0.0311
FBgn0037222	817	247	273	524	140	200	411	386	389	267	196	245	315.78	395	236	0.601	-0.735	-4.338	1.43578892557219e-05	0.000409890126925368	0.0082	0.0228	0.0171	0.0171	TRUE	0.2231
FBgn0039613	8020	2075	2460	5285	1553	1840	4039	3243	3505	2695	2172	2255	2984.97	3596	2374	0.66	-0.599	-4.33	1.48902667747299e-05	0.000422380911345602	0.0129	0.0139	0.0134	0.0134	TRUE	0.1727
FBgn0005636	906	432	361	565	240	270	456	675	514	288	336	331	433.43	548	318	0.581	-0.783	-4.318	1.57680841639561e-05	0.00044165511210175	0.0224	0.0201	0.0211	0.0211	TRUE	0.4602
FBgn0040290	1656	538	560	1073	436	447	834	841	798	547	610	548	696.28	824	568	0.688	-0.54	-4.313	1.60849918506085e-05	0.0004491191925184	4e-04	0.0174	0.0097	0.0097	TRUE	0.0448
FBgn0267336	3505	1170	909	2150	710	804	1765	1828	1295	1096	993	985	1327.32	1629	1025	0.629	-0.669	-4.311	1.62394353654016e-05	0.000452014533748851	0.0166	0.0152	0.0165	0.0165	TRUE	0.3813
